key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_14.keys,key_resp_14.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_12.keys,key_resp_12.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,ImageFile,targPres,correctAns,difficulty,targetName,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,stimExample,posit,size,stimSize,practiceFile,tarPos,numDist,key_resp_15.keys,key_resp_15.rt
,,,,,,,,,,,,,,,,p,1,3.29665,,,,,,,,tex_hard_TP/1.6_r=400_phi=315_seed=1.png,1,p,hard,texture,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.4848,0,139,139,50,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.930835,,,,,,,,tex_easy_TP/1.7_r=450_phi=315_seed=3.png,1,p,easy,texture,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.358265,0,140,140,34,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.382345,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.440005,0,141,141,96,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.465965,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.38198,0,142,142,95,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.06881,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.42042,0,143,143,11,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,3.812325,,,,,,,,tex_hard_TP/1.6_r=400_phi=90_seed=1.png,1,p,hard,texture,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.285815,0,144,144,51,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.028025,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.535215,0,145,145,115,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.062075,,,,,,,,tex_mid_TP/1.65_r=300_phi=315_seed=2.png,1,p,mid,texture,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.333955,0,146,146,68,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.010985,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.42268,0,147,147,98,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.63212,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.361025,0,148,148,88,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.17577,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.408535,0,149,149,142,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,,,,,,,,0,0,0,1,1,condText.xlsx,texture,Look for a circular shape and indicate if it is present or absent in the array. If it is present press 'p' and if absent press 'a'. Press SPACE to start.,texture_example.jpg,,,,egText.xlsx,,,,
,,,,,,,,,,,,space,35.327445,space,11.722565,a,0,3.57745,space,1.44919,0,0,0,10,1,line_mid_TP/9_2_1.1424_none_right_col_20_row_1.jpg,1,p,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,2.566375,space,0.767905,0,1,1,5,1,line_hard_TA/11_3_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.18984,space,0.533495,0,2,2,2,1,line_easy_TP/10_2_0.5236_all_right_col_18_row_7.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,3.106505,space,0.62214,0,3,3,7,1,line_hard_TP/11_4_2.0944_none_right_col_18_row_11.jpg,1,p,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,5.048915,space,0.4973,0,4,4,9,1,line_mid_TA/10_2_NaN_none_absent.jpg,0,a,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.34847,space,0.93357,0,5,5,8,1,line_mid_TA/10_1_NaN_none_absent.jpg,0,a,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.55086,space,0.49939,0,6,6,11,1,line_mid_TP/9_3_1.1424_none_left_col_10_row_8.jpg,1,p,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.243325,space,0.63378,0,7,7,1,1,line_easy_TA/11_1_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,3.9373,space,0.773865,0,8,8,6,1,line_hard_TP/10_1_2.0944_none_left_col_10_row_11.jpg,1,p,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.171795,space,0.77675,0,9,9,4,1,line_hard_TA/10_4_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.682545,space,0.489575,0,10,10,0,1,line_easy_TA/10_3_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.743775,space,0.40081,0,11,11,3,1,line_easy_TP/11_2_0.5236_all_right_col_14_row_9.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.06411,,,,,,,,line_easy_TA/16_3_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,space,3.43899,space,0.534475,0,0,0,16,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,3.454755,,,,,,,,line_mid_TA/8_2_NaN_all_absent.jpg,0,a,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.90121,0,1,1,123,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,1.96432,,,,,,,,line_hard_TA/13_1_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.53603,0,2,2,58,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.204645,,,,,,,,line_easy_TP/12_1_0.5236_all_right_col_15_row_4.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.316715,0,3,3,35,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,3.930865,,,,,,,,line_mid_TP/2_1_1.7453_all_right_col_14_row_16.jpg,1,p,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,1.487075,0,4,4,131,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.699045,,,,,,,,line_easy_TA/9_1_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.86683,0,5,5,34,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.692255,,,,,,,,line_mid_TP/3_1_1.1424_none_left_col_10_row_2.jpg,1,p,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.574775,0,6,6,134,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.7044,,,,,,,,line_mid_TA/10_4_NaN_all_absent.jpg,0,a,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.70714,0,7,7,104,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.95331,,,,,,,,line_mid_TA/11_3_NaN_all_absent.jpg,0,a,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.553635,0,8,8,107,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.800705,,,,,,,,line_easy_TP/2_0_0.5236_all_right_col_16_row_4.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.41783,0,9,9,47,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,5.112565,,,,,,,,line_hard_TA/4_0_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,1.96251,0,10,10,77,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.194685,,,,,,,,line_mid_TP/4_4_1.1424_none_left_col_3_row_10.jpg,1,p,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.355255,0,11,11,137,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.532725,,,,,,,,line_hard_TP/5_0_2.0944_none_right_col_17_row_1.jpg,1,p,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.5182,0,12,12,97,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.699955,,,,,,,,line_easy_TP/7_2_0.5236_all_right_col_14_row_5.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.36521,0,13,13,53,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.18402,,,,,,,,line_mid_TA/7_1_NaN_all_absent.jpg,0,a,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.40629,0,14,14,122,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.526635,,,,,,,,line_easy_TP/1_0_0.5236_all_left_col_2_row_16.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.418525,0,15,15,43,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.466785,,,,,,,,line_easy_TA/1_2_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.5345,0,16,16,19,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.526905,,,,,,,,line_mid_TA/9_4_NaN_none_absent.jpg,0,a,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.634945,0,17,17,126,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,4.788125,,,,,,,,line_hard_TP/17_1_2.0944_none_right_col_18_row_9.jpg,1,p,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.41944,0,18,18,85,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,4.50019,,,,,,,,line_hard_TP/10_1_2.0944_none_left_col_10_row_11.jpg,1,p,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.11764,0,19,19,6,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,2.26393,,,,,,,,line_hard_TA/6_1_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.40866,0,20,20,80,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.439695,,,,,,,,line_hard_TA/5_3_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.41629,0,21,21,79,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.709825,,,,,,,,line_easy_TP/10_2_0.5236_all_right_col_18_row_7.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.319055,0,22,22,2,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.671235,,,,,,,,line_hard_TA/10_4_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.46857,0,23,23,4,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.46009,,,,,,,,line_easy_TA/10_3_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.373605,0,24,24,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.75463,,,,,,,,line_mid_TA/1_2_NaN_all_absent.jpg,0,a,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.48476,0,25,25,110,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.642485,,,,,,,,line_easy_TA/3_4_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.5151,0,26,26,27,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,6.503525,,,,,,,,line_hard_TP/2_2_2.0944_none_right_col_19_row_11.jpg,1,p,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.531875,0,27,27,96,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.43639,,,,,,,,line_easy_TA/5_2_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.51661,0,28,28,30,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,7.12478,,,,,,,,line_mid_TA/11_4_NaN_all_absent.jpg,0,a,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.7682,0,29,29,108,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.482575,,,,,,,,line_easy_TA/23_4_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.508485,0,30,30,22,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,5.811095,,,,,,,,line_hard_TA/1_4_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.399755,0,31,31,67,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.827305,,,,,,,,line_hard_TA/22_4_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.539745,0,32,32,72,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.83084,,,,,,,,line_easy_TP/4_1_0.5236_all_left_col_6_row_4.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.324425,0,33,33,49,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.851325,,,,,,,,line_easy_TP/19_1_0.5236_all_left_col_6_row_1.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.373215,0,34,34,41,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.66537,,,,,,,,line_easy_TP/9_4_0.5236_all_right_col_16_row_3.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.3845,0,35,35,57,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.712355,,,,,,,,line_easy_TA/7_3_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.40565,0,36,36,33,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,7.08319,,,,,,,,line_hard_TP/14_1_2.0944_none_right_col_15_row_6.jpg,1,p,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.43503,0,37,37,83,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.66192,,,,,,,,line_easy_TP/1_1_0.5236_all_left_col_8_row_5.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.34778,0,38,38,44,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.09119,,,,,,,,line_easy_TP/14_4_0.5236_all_left_col_10_row_13.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.35003,0,39,39,38,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.58466,,,,,,,,line_easy_TA/16_2_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.422835,0,40,40,15,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,4.282855,,,,,,,,line_hard_TP/19_4_2.0944_none_right_col_16_row_3.jpg,1,p,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,1.151135,0,41,41,89,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.20944,,,,,,,,line_mid_TP/2_4_1.1424_none_right_col_18_row_13.jpg,1,p,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.333155,0,42,42,133,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.00713,,,,,,,,line_easy_TA/2_3_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.800805,0,43,43,23,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,5.68004,,,,,,,,line_hard_TA/3_2_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,1.919115,0,44,44,76,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,6.19253,,,,,,,,line_mid_TA/4_2_NaN_all_absent.jpg,0,a,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.45937,0,45,45,118,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,5.097695,,,,,,,,line_hard_TP/12_4_2.0944_none_right_col_17_row_12.jpg,1,p,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.293435,0,46,46,82,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,5.251915,,,,,,,,line_hard_TP/6_2_2.0944_none_left_col_10_row_2.jpg,1,p,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,1.33466,0,47,47,99,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.03364,,,,,,,,line_easy_TP/6_3_0.5236_all_left_col_10_row_2.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.31766,0,48,48,51,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,1.39964,,,,,,,,line_hard_TA/22_3_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.70091,0,49,49,71,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,3.255245,,,,,,,,line_mid_TP/1_4_1.1424_none_left_col_7_row_9.jpg,1,p,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.450045,0,50,50,129,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,6.77771,,,,,,,,line_hard_TA/23_1_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.40492,0,51,51,73,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.61432,,,,,,,,line_easy_TA/5_4_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.30345,0,52,52,31,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.928225,,,,,,,,line_easy_TP/18_2_0.5236_all_right_col_15_row_1.jpg,1,p,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.235375,0,53,53,39,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,3.200065,,,,,,,,line_hard_TA/20_1_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.334705,0,54,54,68,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,1.87014,,,,,,,,line_hard_TA/1_3_NaN_none_absent.jpg,0,a,hard,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,1.00423,0,55,55,66,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,5.14611,,,,,,,,line_mid_TP/4_3_1.7453_all_left_col_9_row_4.jpg,1,p,mid,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.23987,0,56,56,136,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.7807,,,,,,,,line_easy_TA/12_3_NaN_all_absent.jpg,0,a,easy,line,5d9338fc2f873000165f8e95,30,female,2021-05-03_11h24.25.540,search_v5,2021.1.2,Win32,60.09976561,,,space,0.488645,0,57,57,12,1,,,,,,,,,,,,,,,,,
