key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_14.keys,key_resp_14.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_12.keys,key_resp_12.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,ImageFile,tarPos,targPres,numDist,targetName,correctAns,difficulty,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,stimExample,posit,size,stimSize,practiceFile,key_resp_15.keys,key_resp_15.rt
,,,,,,,,,,,,,,,,a,1,0.582205,,,,,,,,0_targ_10_dist_green/trial9.png,,0,10,greenverival,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.219085,0,145,145,110,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.549375,,,,,,,,3_dist_green/trial20.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.256915,0,146,146,29,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.63396,,,,,,,,0_targ_16_dist_green/trial18.png,,0,16,greenverival,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.227835,0,147,147,142,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.61592,,,,,,,,0_targ_4_dist_green/trial20.png,,0,4,greenverival,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.250705,0,148,148,98,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.57175,,,,,,,,3_dist_green/trial6.png,,1,3,greenverival,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.257125,0,149,149,15,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,,,,,,,,0,0,0,0,1,conGreen.xlsx,green vertical,Look for green vertical bar (target) and indicate if it is present or absent in the array. If green vertical target is present press 'p' and if absent press 'a'. Press SPACE to start.,green_bar_example.jpg,,,,egGreen.xlsx,,
,,,,,,,,,,,,space,37.094795,space,7.772665,a,0,0.979045,space,2.269,0,0,0,10,1,line_mid_TP/9_2_1.1424_none_right_col_20_row_1.jpg,,1,,line,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.58979,space,0.687165,0,1,1,7,1,line_hard_TP/11_4_2.0944_none_right_col_18_row_11.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.86633,space,0.41729,0,2,2,2,1,line_easy_TP/10_2_0.5236_all_right_col_18_row_7.jpg,,1,,line,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,1.706705,space,0.7955,0,3,3,4,1,line_hard_TA/10_4_NaN_none_absent.jpg,,0,,line,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.52492,space,0.490375,0,4,4,5,1,line_hard_TA/11_3_NaN_none_absent.jpg,,0,,line,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,2.306625,space,0.74204,0,5,5,8,1,line_mid_TA/10_1_NaN_none_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.87958,space,0.33546,0,6,6,3,1,line_easy_TP/11_2_0.5236_all_right_col_14_row_9.jpg,,1,,line,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,2.658455,space,0.968875,0,7,7,11,1,line_mid_TP/9_3_1.1424_none_left_col_10_row_8.jpg,,1,,line,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.350295,space,0.505335,0,8,8,9,1,line_mid_TA/10_2_NaN_none_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,3.948335,space,0.801795,0,9,9,6,1,line_hard_TP/10_1_2.0944_none_left_col_10_row_11.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.39113,space,0.525915,0,10,10,1,1,line_easy_TA/11_1_NaN_all_absent.jpg,,0,,line,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,2.714085,space,0.56879,0,11,11,0,1,line_easy_TA/10_3_NaN_all_absent.jpg,,0,,line,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.59246,,,,,,,,line_easy_TA/4_3_NaN_all_absent.jpg,,0,,line,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,space,4.808665,space,0.523875,0,0,0,28,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.874835,,,,,,,,line_easy_TP/12_1_0.5236_all_right_col_15_row_4.jpg,,1,,line,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.367205,0,1,1,35,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.475415,,,,,,,,line_easy_TA/1_2_NaN_all_absent.jpg,,0,,line,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.391415,0,2,2,19,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.99975,,,,,,,,line_easy_TP/13_4_0.5236_all_right_col_13_row_13.jpg,,1,,line,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.52321,0,3,3,37,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.07425,,,,,,,,line_hard_TA/20_1_NaN_none_absent.jpg,,0,,line,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.484755,0,4,4,68,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,2.842795,,,,,,,,line_mid_TA/3_3_NaN_all_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.65158,0,5,5,115,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.07246,,,,,,,,line_hard_TA/15_1_NaN_none_absent.jpg,,0,,line,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.41867,0,6,6,61,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.539705,,,,,,,,line_mid_TA/5_4_NaN_none_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.41742,0,7,7,120,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,4.815745,,,,,,,,line_hard_TP/5_0_2.0944_none_right_col_17_row_1.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,1.351585,0,8,8,97,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.87421,,,,,,,,line_easy_TP/22_2_0.5236_all_left_col_10_row_14.jpg,,1,,line,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.352295,0,9,9,46,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.65829,,,,,,,,line_easy_TP/6_4_0.5236_all_right_col_18_row_7.jpg,,1,,line,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.26841,0,10,10,52,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.609005,,,,,,,,line_easy_TA/3_0_NaN_all_absent.jpg,,0,,line,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.301665,0,11,11,25,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.683205,,,,,,,,line_easy_TA/9_1_NaN_all_absent.jpg,,0,,line,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.62475,0,12,12,34,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.07779,,,,,,,,line_mid_TA/11_4_NaN_all_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.50304,0,13,13,108,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.54346,,,,,,,,line_mid_TA/1_3_NaN_all_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.443,0,14,14,111,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.77483,,,,,,,,line_mid_TA/11_2_NaN_all_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.79313,0,15,15,106,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,5.175585,,,,,,,,line_hard_TP/6_2_2.0944_none_left_col_10_row_2.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,1.054545,0,16,16,99,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.86083,,,,,,,,line_mid_TP/5_2_1.1424_none_right_col_17_row_9.jpg,,1,,line,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.28754,0,17,17,140,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.380375,,,,,,,,line_easy_TA/23_4_NaN_all_absent.jpg,,0,,line,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.37075,0,18,18,22,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.859045,,,,,,,,line_easy_TP/5_1_0.5236_all_left_col_5_row_3.jpg,,1,,line,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.30821,0,19,19,50,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,6.666005,,,,,,,,line_mid_TP/1_0_1.7453_all_right_col_13_row_9.jpg,,1,,line,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,1.702995,0,20,20,127,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,6.298085,,,,,,,,line_hard_TA/24_3_NaN_none_absent.jpg,,0,,line,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.548455,0,21,21,75,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,7.295335,,,,,,,,line_hard_TP/10_1_2.0944_none_left_col_10_row_11.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,1.868455,0,22,22,6,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.136375,,,,,,,,line_mid_TA/4_0_NaN_none_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.58304,0,23,23,117,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.27704,,,,,,,,line_hard_TP/20_4_2.0944_none_left_col_9_row_16.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.335665,0,24,24,91,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.850165,,,,,,,,line_easy_TA/2_3_NaN_all_absent.jpg,,0,,line,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.392295,0,25,25,23,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,3.812705,,,,,,,,line_mid_TP/4_3_1.7453_all_left_col_9_row_4.jpg,,1,,line,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.38392,0,26,26,136,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.172795,,,,,,,,line_mid_TP/1_1_1.1424_none_right_col_21_row_2.jpg,,1,,line,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.339165,0,27,27,128,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.81175,,,,,,,,line_easy_TP/13_3_0.5236_all_left_col_4_row_12.jpg,,1,,line,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.28458,0,28,28,36,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,2.06792,,,,,,,,line_hard_TA/6_1_NaN_none_absent.jpg,,0,,line,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.574875,0,29,29,80,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,1.192875,,,,,,,,line_hard_TP/17_3_2.0944_none_right_col_17_row_12.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,1.919165,0,30,30,86,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.999125,,,,,,,,line_mid_TP/2_3_1.1424_none_right_col_21_row_15.jpg,,1,,line,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.45063,0,31,31,132,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,6.27888,,,,,,,,line_hard_TP/6_0_2.0944_none_right_col_18_row_7.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.570375,0,32,32,98,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.341045,,,,,,,,line_mid_TP/9_2_1.1424_none_right_col_20_row_1.jpg,,1,,line,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.503915,0,33,33,10,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.85904,,,,,,,,line_mid_TA/3_2_NaN_none_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.467915,0,34,34,114,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.611665,,,,,,,,line_mid_TP/7_4_1.7453_all_right_col_17_row_6.jpg,,1,,line,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.37763,0,35,35,147,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.726995,,,,,,,,line_easy_TP/10_2_0.5236_all_right_col_18_row_7.jpg,,1,,line,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.302125,0,36,36,2,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,5.342,,,,,,,,line_hard_TP/14_3_2.0944_none_right_col_19_row_11.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.50204,0,37,37,84,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,4.36496,,,,,,,,line_hard_TP/21_3_2.0944_none_right_col_15_row_13.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.508705,0,38,38,92,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,3.04942,,,,,,,,line_hard_TP/2_1_2.0944_none_right_col_16_row_14.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.722545,0,39,39,95,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,5.441705,,,,,,,,line_hard_TA/4_2_NaN_none_absent.jpg,,0,,line,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.36446,0,40,40,78,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,10.92521,,,,,,,,line_mid_TP/2_0_1.7453_all_left_col_8_row_12.jpg,,1,,line,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.101,0,41,41,130,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,8.4175,,,,,,,,line_hard_TP/11_4_2.0944_none_right_col_18_row_11.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.49975,0,42,42,7,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.427835,,,,,,,,line_easy_TP/1_0_0.5236_all_left_col_2_row_16.jpg,,1,,line,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.45063,0,43,43,43,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,2.384535,,,,,,,,line_easy_TA/3_4_NaN_all_absent.jpg,,0,,line,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.36675,0,44,44,27,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,4.11004,,,,,,,,line_hard_TA/22_4_NaN_none_absent.jpg,,0,,line,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.068415,0,45,45,72,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.889215,,,,,,,,line_easy_TP/2_0_0.5236_all_right_col_16_row_4.jpg,,1,,line,p,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.316005,0,46,46,47,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,11.160585,,,,,,,,line_hard_TP/18_4_2.0944_none_left_col_4_row_9.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,1.78929,0,47,47,88,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,10.2245,,,,,,,,line_mid_TP/6_4_1.7453_all_left_col_6_row_5.jpg,,1,,line,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.16017,0,48,48,144,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.53842,,,,,,,,line_easy_TA/16_1_NaN_all_absent.jpg,,0,,line,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.35887,0,49,49,14,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.30096,,,,,,,,line_mid_TA/10_1_NaN_none_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.418625,0,50,50,8,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,2.048625,,,,,,,,line_hard_TA/15_3_NaN_none_absent.jpg,,0,,line,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.151795,0,51,51,62,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.530335,,,,,,,,line_easy_TA/21_1_NaN_all_absent.jpg,,0,,line,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.34275,0,52,52,20,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.89183,,,,,,,,line_mid_TA/5_3_NaN_none_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.46754,0,53,53,119,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,8.59433,,,,,,,,line_hard_TP/8_3_2.0944_none_left_col_8_row_2.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.044415,0,54,54,101,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,10.9405,,,,,,,,line_hard_TA/22_1_NaN_none_absent.jpg,,0,,line,a,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.601875,0,55,55,70,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,8.66658,,,,,,,,line_mid_TA/3_4_NaN_none_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.48071,0,56,56,116,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,10.53196,,,,,,,,line_mid_TA/4_2_NaN_all_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.551415,0,57,57,118,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,2.123165,,,,,,,,line_easy_TA/15_2_NaN_all_absent.jpg,,0,,line,a,easy,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.45817,0,58,58,13,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,5.91708,,,,,,,,line_hard_TP/19_4_2.0944_none_right_col_16_row_3.jpg,,1,,line,p,hard,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.84267,0,59,59,89,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.0755,,,,,,,,line_mid_TA/10_2_NaN_none_absent.jpg,,0,,line,a,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.44829,0,60,60,9,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.24021,,,,,,,,line_mid_TP/6_2_1.1424_none_left_col_2_row_6.jpg,,1,,line,p,mid,5f5e32a0d6a12c6857b8e127,25,male,2021-05-03_03h03.09.501,search_v5,2021.1.2,MacIntel,60.0024001,,,space,0.319205,0,61,61,142,1,,,,,,,,,,,,,,,
