key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_14.keys,key_resp_14.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_12.keys,key_resp_12.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,ImageFile,targPres,correctAns,difficulty,targetName,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,stimExample,posit,size,stimSize,practiceFile,tarPos,numDist,key_resp_15.keys,key_resp_15.rt
,,,,,,,,,,,,,,,,a,1,2.293,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.386,0,59,59,118,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.725,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.387,0,60,60,126,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.906,,,,,,,,tex_easy_TP/1.7_r=300_phi=315_seed=3.png,1,p,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.345,0,61,61,23,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.408,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.441,0,62,62,134,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.837,,,,,,,,tex_mid_TP/1.65_r=50_phi=270_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.379,0,63,63,78,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.924,,,,,,,,tex_mid_TP/1.65_r=300_phi=315_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.406,0,64,64,68,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,2.933,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.38,0,65,65,137,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.233,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.393,0,66,66,101,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.827,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.382,0,67,67,145,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.783,,,,,,,,tex_mid_TP/1.65_r=100_phi=225_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.323,0,68,68,4,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.778,,,,,,,,tex_mid_TP/1.65_r=50_phi=45_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.329,0,69,69,80,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,2.598,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.44,0,70,70,9,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,4.426,,,,,,,,tex_hard_TP/1.6_r=300_phi=90_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,4.225,0,71,71,46,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.203,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.419,0,72,72,8,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,2.787,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.43,0,73,73,124,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.686,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.361,0,74,74,91,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,2.135,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.425,0,75,75,125,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,5.359,,,,,,,,tex_hard_TP/1.6_r=50_phi=225_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,4.144,0,76,76,56,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,9.018,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.43,0,77,77,146,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,4.111,,,,,,,,tex_hard_TP/1.6_r=400_phi=90_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.396,0,78,78,51,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,6.39,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.425,0,79,79,85,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.164,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.404,0,80,80,90,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,6.991,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.502,0,81,81,127,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.836,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.422,0,82,82,102,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,5.11,,,,,,,,tex_hard_TP/1.6_r=300_phi=315_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,1.054,0,83,83,45,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.922,,,,,,,,tex_easy_TP/1.7_r=250_phi=90_seed=3.png,1,p,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.356,0,84,84,20,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.298,,,,,,,,tex_mid_TP/1.65_r=350_phi=0_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.3,0,85,85,70,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.931,,,,,,,,tex_easy_TP/1.7_r=200_phi=315_seed=3.png,1,p,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.36,0,86,86,15,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.559,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.439,0,87,87,136,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.299,,,,,,,,tex_mid_TP/1.65_r=400_phi=315_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.369,0,88,88,73,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.848,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.434,0,89,89,130,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.935,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.383,0,90,90,109,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.555,,,,,,,,tex_mid_TP/1.65_r=450_phi=0_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.773,0,91,91,75,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.411,,,,,,,,tex_hard_TP/1.6_r=150_phi=90_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.343,0,92,92,37,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.304,,,,,,,,tex_easy_TP/1.7_r=350_phi=90_seed=3.png,1,p,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.341,0,93,93,27,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.228,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.362,0,94,94,117,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.276,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.352,0,95,95,94,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,5.734,,,,,,,,tex_hard_TP/1.6_r=100_phi=270_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.814,0,96,96,3,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.179,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.385,0,97,97,139,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,4.475,,,,,,,,tex_hard_TP/1.6_r=450_phi=90_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,2.739,0,98,98,54,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,7.004,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.417,0,99,99,120,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.737,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.393,0,100,100,87,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.06,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.402,0,101,101,149,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.131,,,,,,,,tex_easy_TP/1.7_r=400_phi=90_seed=3.png,1,p,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.359,0,102,102,31,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,4.761,,,,,,,,tex_hard_TP/1.6_r=100_phi=0_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.423,0,103,103,2,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,3.356,,,,,,,,tex_hard_TP/1.6_r=50_phi=135_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.384,0,104,104,55,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,6.498,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.441,0,105,105,82,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.322,,,,,,,,tex_hard_TP/1.6_r=200_phi=135_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.347,0,106,106,38,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,4.581,,,,,,,,tex_hard_TP/1.6_r=400_phi=315_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.491,0,107,107,50,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.146,,,,,,,,tex_hard_TP/1.6_r=150_phi=135_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.353,0,108,108,36,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,5.875,,,,,,,,tex_hard_TP/1.6_r=300_phi=225_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.175,0,109,109,44,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,8.374,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.492,0,110,110,84,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.687,,,,,,,,tex_easy_TP/1.7_r=150_phi=315_seed=3.png,1,p,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.318,0,111,111,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.42,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.407,0,112,112,11,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.894,,,,,,,,tex_mid_TP/1.65_r=150_phi=45_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.359,0,113,113,59,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.744,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.37,0,114,114,89,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.04,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.413,0,115,115,107,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.178,,,,,,,,tex_easy_TP/1.7_r=450_phi=225_seed=3.png,1,p,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.342,0,116,116,33,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.801,,,,,,,,tex_mid_TP/1.65_r=100_phi=270_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.299,0,117,117,5,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.186,,,,,,,,tex_mid_TP/1.65_r=400_phi=0_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.3,0,118,118,72,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,3.78,,,,,,,,tex_hard_TP/1.6_r=450_phi=315_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.679,0,119,119,53,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,9.115,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.428,0,120,120,98,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,7.513,,,,,,,,tex_hard_TP/1.6_r=200_phi=315_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,1.809,0,121,121,40,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,10.005,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.433,0,122,122,138,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,2.821,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.167,0,123,123,143,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.822,,,,,,,,tex_mid_TP/1.65_r=100_phi=45_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.3,0,124,124,58,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.111,,,,,,,,tex_mid_TP/1.65_r=450_phi=135_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.282,0,125,125,76,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.246,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.399,0,126,126,6,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,1.797,,,,,,,,tex_hard_TP/1.6_r=250_phi=315_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.795,0,127,127,43,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.43,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.424,0,128,128,148,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.545,,,,,,,,tex_hard_TP/1.6_r=250_phi=135_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.443,0,129,129,41,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.73,,,,,,,,tex_easy_TP/1.7_r=200_phi=225_seed=3.png,1,p,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.328,0,130,130,14,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.249,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.386,0,131,131,112,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,3.105,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.079,0,132,132,88,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.236,,,,,,,,tex_mid_TP/1.65_r=450_phi=90_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.319,0,133,133,77,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,2.538,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.364,0,134,134,122,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,4.009,,,,,,,,tex_hard_TP/1.6_r=450_phi=135_seed=1.png,1,p,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.254,0,135,135,52,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.861,,,,,,,,tex_mid_TP/1.65_r=400_phi=45_seed=2.png,1,p,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.292,0,136,136,74,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,6.791,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.434,0,137,137,132,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.99,,,,,,,,tex_easy_TP/1.7_r=250_phi=315_seed=3.png,1,p,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.327,0,138,138,19,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,6.421,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.414,0,139,139,99,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,6.702,,,,,,,,tex_easy_TA/1.7_r=TA_seed=3.png,0,a,easy,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.428,0,140,140,121,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.981,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,5f06eefaf3fc742667b4e79d,34,male,2021-05-03_11h59.51.799,search_v5,2021.1.2,Win32,37.515006,,,space,0.403,0,141,141,10,1,,,,,,,,,,,,,,,,,
