observer,data_from,trial,difficulty,targ,rt,accuracy,response
obs2,proficio,ori,easy,absent,3.945725,1,0
obs2,proficio,ori,hard,absent,12.72353,1,0
obs2,proficio,ori,hard,absent,12.045285,1,0
obs2,proficio,ori,mid,absent,10.385925,1,0
obs2,proficio,ori,mid,present,11.5612,0,0
obs2,proficio,ori,mid,absent,4.35794,1,0
obs2,proficio,ori,hard,absent,3.94305,1,0
obs2,proficio,ori,easy,absent,2.866855,1,0
obs2,proficio,ori,hard,absent,14.40714,1,0
obs2,proficio,ori,hard,absent,8.146195,1,0
obs2,proficio,ori,hard,present,3.614695,1,1
obs2,proficio,ori,hard,present,2.43889,1,1
obs2,proficio,ori,mid,present,2.75248,1,1
obs2,proficio,ori,easy,present,0.69577,1,1
obs2,proficio,ori,mid,present,8.385425,0,0
obs2,proficio,ori,hard,present,13.790755,0,0
obs2,proficio,ori,mid,absent,4.21119,1,0
obs2,proficio,ori,hard,present,3.630035,1,1
obs2,proficio,ori,hard,absent,4.70725,1,0
obs2,proficio,ori,easy,absent,2.97833,1,0
obs2,proficio,ori,mid,present,0.80372,1,1
obs2,proficio,ori,easy,absent,5.362395,1,0
obs2,proficio,ori,easy,absent,2.614095,1,0
obs2,proficio,ori,easy,absent,1.76714,1,0
obs2,proficio,ori,hard,absent,6.713915,1,0
obs2,proficio,ori,easy,present,0.6993,1,1
obs2,proficio,ori,mid,absent,4.67094,1,0
obs2,proficio,ori,easy,present,0.569675,1,1
obs2,proficio,ori,easy,present,0.62749,1,1
obs2,proficio,ori,easy,present,0.52651,1,1
obs2,proficio,ori,mid,present,1.03872,1,1
obs2,proficio,ori,easy,present,0.57625,1,1
obs2,proficio,ori,mid,present,2.556665,1,1
obs2,proficio,ori,easy,absent,1.69482,1,0
obs2,proficio,ori,mid,present,1.522965,1,1
obs2,proficio,ori,easy,absent,1.551785,1,0
obs2,proficio,ori,hard,present,5.057195,0,0
obs2,proficio,ori,easy,present,0.913705,1,1
obs2,proficio,ori,easy,absent,2.453195,1,0
obs2,proficio,ori,easy,present,0.568225,1,1
obs2,proficio,ori,hard,present,6.17217,0,0
obs2,proficio,ori,easy,absent,2.86685,1,0
obs2,proficio,ori,hard,absent,7.30647,1,0
obs2,proficio,ori,hard,absent,1.813965,0,1
obs2,proficio,ori,mid,absent,2.13316,1,0
obs2,proficio,ori,hard,absent,12.6446,1,0
obs2,proficio,ori,mid,present,4.16331,0,0
obs2,proficio,ori,mid,present,1.60048,1,1
obs2,proficio,ori,mid,absent,11.760315,1,0
obs2,proficio,ori,hard,absent,7.949285,1,0
obs2,proficio,ori,hard,absent,5.086265,1,0
obs2,proficio,ori,hard,absent,1.751185,1,0
obs2,proficio,ori,mid,absent,2.680975,1,0
obs2,proficio,ori,mid,present,3.97555,0,0
obs2,proficio,ori,easy,absent,3.022535,1,0
obs2,proficio,ori,easy,absent,1.35529,1,0
obs2,proficio,ori,hard,present,2.106575,1,1
obs2,proficio,ori,mid,present,0.74339,1,1
obs2,proficio,ori,hard,present,6.35575,0,0
obs2,proficio,ori,hard,present,9.680865,0,0
obs2,proficio,ori,mid,absent,1.92563,1,0
obs2,proficio,conj,hard,present,2.6073,1,1
obs2,proficio,conj,hard,absent,0.90681,0,1
obs2,proficio,conj,easy,present,1.30592,1,1
obs2,proficio,conj,mid,present,2.3735,0,0
obs2,proficio,conj,mid,present,1.574295,1,1
obs2,proficio,conj,hard,present,3.50442,1,1
obs2,proficio,conj,mid,absent,1.486275,0,1
obs2,proficio,conj,hard,present,1.0603,0,0
obs2,proficio,conj,hard,present,0.893475,1,1
obs2,proficio,conj,hard,absent,1.528085,1,0
obs2,proficio,conj,mid,present,1.048465,0,0
obs2,proficio,conj,easy,absent,0.92588,1,0
obs2,proficio,conj,mid,absent,1.527145,1,0
obs2,proficio,conj,hard,present,0.70336,1,1
obs2,proficio,conj,easy,absent,0.790595,1,0
obs2,proficio,conj,easy,absent,0.722115,1,0
obs2,proficio,conj,easy,present,0.619955,1,1
obs2,proficio,conj,hard,absent,1.694825,1,0
obs2,proficio,conj,mid,absent,0.71831,1,0
obs2,proficio,conj,mid,absent,0.77917,1,0
obs2,proficio,conj,mid,present,0.91905,1,1
obs2,proficio,conj,hard,absent,0.830645,1,0
obs2,proficio,conj,hard,absent,0.507105,1,0
obs2,proficio,conj,mid,present,0.844155,1,1
obs2,proficio,conj,easy,absent,0.59857,0,1
obs2,proficio,conj,hard,absent,2.57171,1,0
obs2,proficio,conj,hard,present,0.921775,1,1
obs2,proficio,conj,mid,absent,0.841335,1,0
obs2,proficio,conj,easy,present,0.860075,1,1
obs2,proficio,conj,mid,absent,0.61299,1,0
obs2,proficio,conj,hard,present,0.482795,1,1
obs2,proficio,conj,mid,present,0.383285,0,0
obs2,proficio,conj,mid,absent,1.465605,1,0
obs2,proficio,conj,mid,present,0.713945,1,1
obs2,proficio,conj,easy,present,0.715195,1,1
obs2,proficio,conj,easy,absent,0.576715,1,0
obs2,proficio,conj,mid,present,0.80377,1,1
obs2,proficio,conj,easy,absent,0.48137,1,0
obs2,proficio,conj,mid,present,0.86673,1,1
obs2,proficio,conj,hard,absent,0.830825,1,0
obs2,proficio,conj,hard,present,0.819545,0,0
obs2,proficio,conj,hard,absent,1.326985,1,0
obs2,proficio,conj,easy,absent,0.66048,1,0
obs2,proficio,conj,mid,present,0.519875,1,1
obs2,proficio,conj,easy,absent,0.84292,1,0
obs2,proficio,conj,hard,absent,0.826515,1,0
obs2,proficio,conj,hard,present,0.58783,1,1
obs2,proficio,conj,easy,present,0.628655,1,1
obs2,proficio,conj,mid,absent,0.61652,1,0
obs2,proficio,conj,easy,absent,0.512495,1,0
obs2,proficio,conj,easy,present,0.62567,1,1
obs2,proficio,conj,easy,present,0.477,0,0
obs2,proficio,conj,mid,absent,0.970725,1,0
obs2,proficio,conj,hard,present,0.585035,1,1
obs2,proficio,conj,mid,absent,0.603625,1,0
obs2,proficio,conj,easy,present,0.64792,1,1
obs2,proficio,conj,hard,absent,0.602845,1,0
obs2,proficio,conj,mid,absent,0.59302,1,0
obs2,proficio,conj,hard,absent,0.496495,1,0
obs2,proficio,conj,hard,absent,0.57073,1,0
obs2,proficio,conj,easy,present,0.472465,0,0
obs2,proficio,conj,easy,absent,0.80698,1,0
obs2,proficio,conj,easy,absent,0.558955,1,0
obs2,proficio,conj,hard,absent,0.53546,1,0
obs2,proficio,conj,easy,present,0.60872,1,1
obs2,proficio,conj,mid,absent,0.61464,1,0
obs2,proficio,conj,easy,present,0.7295,1,1
obs2,proficio,conj,mid,absent,0.84957,1,0
obs2,proficio,conj,easy,present,0.83036,1,1
obs2,proficio,conj,hard,present,0.883175,1,1
obs2,proficio,conj,mid,absent,0.81749,1,0
obs2,proficio,conj,easy,absent,0.48127,1,0
obs2,proficio,conj,mid,present,0.49408,1,1
obs2,proficio,conj,easy,present,1.28438,1,1
obs2,proficio,conj,hard,present,0.8007,1,1
obs2,proficio,conj,easy,absent,0.55803,1,0
obs2,proficio,conj,hard,present,0.6345,1,1
obs2,proficio,conj,mid,present,0.62816,1,1
obs2,proficio,conj,hard,absent,0.593625,1,0
obs2,proficio,conj,easy,present,0.57453,1,1
obs2,proficio,conj,hard,present,0.72235,1,1
obs2,proficio,conj,hard,present,0.83342,1,1
obs2,proficio,conj,mid,absent,0.695655,1,0
obs2,proficio,conj,easy,present,0.551345,1,1
obs2,proficio,conj,mid,present,0.73254,1,1
obs2,proficio,conj,easy,absent,0.59693,1,0
obs2,proficio,conj,easy,present,0.5224,0,0
obs2,proficio,conj,hard,absent,0.9807,1,0
obs2,proficio,conj,easy,present,0.86096,1,1
obs2,proficio,conj,hard,present,0.628275,0,0
obs2,proficio,conj,easy,absent,0.91703,1,0
obs2,proficio,conj,hard,present,0.609875,1,1
obs2,proficio,conj,hard,present,0.686305,1,1
obs2,proficio,conj,mid,present,0.99507,1,1
obs2,proficio,conj,easy,absent,0.62675,1,0
obs2,proficio,conj,easy,absent,0.554195,1,0
obs2,proficio,conj,easy,absent,0.48336,1,0
obs2,proficio,conj,mid,absent,0.68247,1,0
obs2,proficio,conj,hard,absent,0.573165,1,0
obs2,proficio,conj,mid,present,1.03109,1,1
obs2,proficio,conj,mid,absent,0.87622,1,0
obs2,proficio,conj,mid,absent,0.82421,1,0
obs2,proficio,conj,hard,absent,0.71675,1,0
obs2,proficio,conj,easy,present,0.54127,1,1
obs2,proficio,conj,hard,present,0.73092,1,1
obs2,proficio,conj,easy,absent,0.675495,1,0
obs2,proficio,conj,hard,absent,1.42601,1,0
obs2,proficio,conj,hard,absent,1.727155,1,0
obs2,proficio,conj,hard,present,0.62038,1,1
obs2,proficio,conj,mid,absent,0.725265,1,0
obs2,proficio,conj,mid,absent,0.911375,1,0
obs2,proficio,conj,mid,present,0.68333,1,1
obs2,proficio,conj,mid,absent,0.732845,1,0
obs2,proficio,conj,hard,absent,0.606865,1,0
obs2,proficio,conj,hard,present,0.61074,1,1
obs2,proficio,conj,hard,absent,0.605125,1,0
obs2,proficio,conj,mid,present,0.85352,1,1
obs2,proficio,conj,hard,absent,0.83962,1,0
obs2,proficio,conj,hard,absent,1.079035,1,0
obs2,proficio,conj,mid,absent,0.824645,1,0
obs2,proficio,conj,mid,present,0.641435,1,1
obs2,proficio,conj,mid,present,0.545865,1,1
obs2,proficio,conj,easy,present,0.44333,0,0
obs2,proficio,conj,mid,present,0.90123,1,1
obs2,proficio,conj,mid,present,1.007205,1,1
obs2,proficio,conj,mid,present,0.548435,1,1
obs2,proficio,conj,easy,present,0.551795,1,1
obs2,proficio,conj,easy,absent,0.60538,1,0
obs2,proficio,conj,hard,absent,0.945055,1,0
obs2,proficio,conj,hard,present,0.686555,1,1
obs2,proficio,conj,mid,absent,0.76968,0,1
obs2,proficio,conj,easy,present,0.763975,1,1
obs2,proficio,conj,easy,absent,0.656655,1,0
obs2,proficio,conj,hard,present,1.1541,1,1
obs2,proficio,conj,easy,absent,0.57265,1,0
obs2,proficio,conj,easy,absent,0.5384,1,0
obs2,proficio,conj,mid,present,0.54286,1,1
obs2,proficio,conj,mid,present,0.57045,1,1
obs2,proficio,conj,hard,present,0.609495,1,1
obs2,proficio,conj,easy,present,0.660095,0,0
obs2,proficio,conj,mid,absent,0.973765,1,0
obs2,proficio,conj,easy,present,0.748695,1,1
obs2,proficio,conj,mid,present,0.65021,1,1
obs2,proficio,conj,easy,absent,0.71523,1,0
obs2,proficio,conj,easy,present,0.562775,1,1
obs2,proficio,conj,hard,present,0.73216,1,1
obs2,proficio,conj,mid,absent,0.818535,1,0
obs2,proficio,conj,easy,present,0.78048,1,1
obs2,proficio,conj,hard,absent,1.0166,1,0
obs2,proficio,conj,easy,absent,0.65141,1,0
obs2,proficio,tex,easy,absent,1.264355,1,0
obs2,proficio,tex,mid,absent,0.53888,1,0
obs2,proficio,tex,easy,present,0.55617,1,1
obs2,proficio,tex,hard,absent,0.49272,1,0
obs2,proficio,tex,easy,present,0.63629,1,1
obs2,proficio,tex,easy,absent,0.466745,1,0
obs2,proficio,tex,easy,absent,0.357595,0,1
obs2,proficio,tex,easy,present,0.62056,1,1
obs2,proficio,tex,mid,absent,0.545465,1,0
obs2,proficio,tex,mid,present,0.74698,1,1
obs2,proficio,tex,mid,absent,1.42101,1,0
obs2,proficio,tex,easy,absent,1.05086,1,0
obs2,proficio,tex,easy,absent,0.588685,1,0
obs2,proficio,tex,easy,present,0.68118,1,1
obs2,proficio,tex,hard,absent,1.579845,1,0
obs2,proficio,tex,easy,absent,0.572575,1,0
obs2,proficio,tex,mid,present,0.70239,1,1
obs2,proficio,tex,mid,absent,0.928575,1,0
obs2,proficio,tex,easy,absent,0.74112,1,0
obs2,proficio,tex,mid,present,0.7261,1,1
obs2,proficio,tex,mid,present,0.689285,0,0
obs2,proficio,tex,hard,present,0.68307,0,0
obs2,proficio,tex,easy,absent,2.26293,1,0
obs2,proficio,tex,easy,present,0.69164,1,1
obs2,proficio,tex,mid,present,2.15682,0,0
obs2,proficio,tex,mid,absent,0.98133,1,0
obs2,proficio,tex,mid,absent,3.394695,1,0
obs2,proficio,tex,hard,present,4.802095,1,1
obs2,proficio,tex,mid,present,0.79286,1,1
obs2,proficio,tex,hard,absent,1.942785,1,0
obs2,proficio,tex,hard,present,0.86651,0,0
obs2,proficio,tex,mid,present,0.688545,1,1
obs2,proficio,tex,hard,present,0.90285,0,0
obs2,proficio,tex,mid,absent,2.27047,1,0
obs2,proficio,tex,easy,present,0.70034,1,1
obs2,proficio,tex,mid,absent,6.23709,1,0
obs2,proficio,tex,hard,absent,4.16988,1,0
obs2,proficio,tex,hard,present,2.35309,0,0
obs2,proficio,tex,mid,present,1.331205,1,1
obs2,proficio,tex,mid,absent,4.25366,1,0
obs2,proficio,tex,hard,absent,4.186615,1,0
obs2,proficio,tex,hard,present,5.15852,0,0
obs2,proficio,tex,hard,absent,4.38904,1,0
obs2,proficio,tex,easy,present,0.578905,1,1
obs2,proficio,tex,mid,present,0.5732,1,1
obs2,proficio,tex,easy,present,0.486135,1,1
obs2,proficio,tex,mid,absent,0.46073,0,1
obs2,proficio,tex,hard,absent,2.8249050000000002,1,0
obs2,proficio,tex,easy,absent,1.549745,1,0
obs2,proficio,tex,hard,absent,3.4753,1,0
obs2,proficio,tex,hard,present,0.67796,1,1
obs2,proficio,tex,hard,present,2.595685,0,0
obs2,proficio,tex,hard,absent,2.042015,1,0
obs2,proficio,tex,hard,present,4.444625,0,0
obs2,proficio,tex,easy,present,0.642625,1,1
obs2,proficio,tex,easy,absent,2.050585,1,0
obs2,proficio,tex,mid,present,0.72108,1,1
obs2,proficio,tex,mid,present,0.87379,1,1
obs2,proficio,tex,mid,absent,3.33899,1,0
obs2,proficio,tex,easy,present,0.62802500000000006,1,1
obs2,proficio,tex,hard,present,1.51439,0,0
obs2,proficio,tex,mid,absent,0.87776,1,0
obs2,proficio,tex,mid,absent,0.921605,1,0
obs2,proficio,tex,easy,absent,1.213665,1,0
obs2,proficio,tex,mid,present,0.66296,1,1
obs2,proficio,tex,hard,absent,0.89251,1,0
obs2,proficio,tex,hard,absent,1.62902,1,0
obs2,proficio,tex,easy,absent,1.20252,1,0
obs2,proficio,tex,easy,present,0.62146,1,1
obs2,proficio,tex,hard,present,0.812195,1,1
obs2,proficio,tex,hard,present,1.332585,1,1
obs2,proficio,tex,mid,absent,1.934385,1,0
obs2,proficio,tex,easy,absent,0.82067,1,0
obs2,proficio,tex,easy,present,0.709875,1,1
obs2,proficio,tex,hard,absent,0.91557,1,0
obs2,proficio,tex,hard,absent,2.3774,1,0
obs2,proficio,tex,mid,absent,0.77607,1,0
obs2,proficio,tex,mid,absent,2.69279,1,0
obs2,proficio,tex,hard,present,2.18734,1,1
obs2,proficio,tex,hard,present,2.785235,0,0
obs2,proficio,tex,mid,absent,3.917935,1,0
obs2,proficio,tex,easy,absent,2.133715,1,0
obs2,proficio,tex,easy,present,0.658685,1,1
obs2,proficio,tex,hard,absent,0.839475,1,0
obs2,proficio,tex,easy,absent,0.890645,1,0
obs2,proficio,tex,mid,absent,0.593395,1,0
obs2,proficio,tex,mid,absent,0.821375,1,0
obs2,proficio,tex,hard,absent,0.94673,1,0
obs2,proficio,tex,easy,present,0.62823,1,1
obs2,proficio,tex,hard,present,0.99893,1,1
obs2,proficio,tex,hard,present,1.16632,1,1
obs2,proficio,tex,mid,absent,0.54539,0,1
obs2,proficio,tex,easy,present,0.60217,1,1
obs2,proficio,tex,easy,absent,0.97969,1,0
obs2,proficio,tex,easy,present,0.63206,1,1
obs2,proficio,tex,easy,absent,1.396585,1,0
obs2,proficio,tex,easy,present,1.00577,1,1
obs2,proficio,tex,easy,present,0.879945,1,1
obs2,proficio,tex,hard,present,1.000625,0,0
obs2,proficio,tex,mid,present,0.76049,1,1
obs2,proficio,tex,mid,present,0.731065,1,1
obs2,proficio,tex,mid,present,0.597975,1,1
obs2,proficio,tex,hard,absent,1.05344,1,0
obs2,proficio,tex,hard,present,0.845715,0,0
obs2,proficio,tex,mid,absent,1.666865,1,0
obs2,proficio,tex,easy,present,0.47223,1,1
obs2,proficio,tex,hard,absent,0.93081,1,0
obs2,proficio,tex,mid,absent,1.79428,1,0
obs2,proficio,tex,hard,present,1.38888,1,1
obs2,proficio,tex,mid,present,0.73141,1,1
obs2,proficio,tex,mid,present,0.491645,1,1
obs2,proficio,tex,hard,present,1.502445,1,1
obs2,proficio,tex,hard,present,3.31049,0,0
obs2,proficio,tex,easy,present,0.689235,1,1
obs2,proficio,tex,mid,absent,1.50473,1,0
obs2,proficio,tex,mid,present,0.547565,0,0
obs2,proficio,tex,easy,present,0.601035,1,1
obs2,proficio,tex,easy,absent,1.24757,1,0
obs2,proficio,tex,easy,present,0.61817,1,1
obs2,proficio,tex,mid,present,0.69563,1,1
obs2,proficio,tex,hard,absent,3.26568,1,0
obs2,proficio,tex,easy,present,0.6166,1,1
obs2,proficio,tex,mid,present,0.567305,1,1
obs2,proficio,tex,hard,present,2.746865,0,0
obs2,proficio,tex,easy,absent,1.792325,1,0
obs2,proficio,tex,hard,absent,1.27933,1,0
obs2,proficio,tex,mid,present,0.77251,1,1
obs2,proficio,tex,hard,absent,2.355555,1,0
obs2,proficio,tex,easy,absent,2.16562,1,0
obs2,proficio,tex,mid,present,0.993455,1,1
obs2,proficio,tex,hard,absent,2.95054,1,0
obs2,proficio,tex,mid,present,0.94229,1,1
obs2,proficio,tex,easy,present,0.79487,1,1
obs2,proficio,tex,easy,absent,1.46382,1,0
obs2,proficio,tex,hard,present,1.109675,0,0
obs2,proficio,tex,mid,present,0.6154,1,1
obs2,proficio,tex,easy,absent,1.07903,1,0
obs2,proficio,tex,hard,absent,1.79269,1,0
obs2,proficio,tex,mid,absent,0.67661,1,0
obs2,proficio,tex,hard,absent,2.38229,1,0
obs2,proficio,tex,hard,absent,2.863325,1,0
obs2,proficio,tex,hard,present,1.550125,1,1
obs2,proficio,tex,hard,absent,1.50229,1,0
obs2,proficio,tex,easy,present,0.498705,1,1
obs2,proficio,tex,easy,absent,0.876635,1,0
obs2,proficio,tex,easy,absent,0.785975,1,0
obs2,proficio,tex,easy,absent,0.587715,1,0
obs2,proficio,tex,mid,absent,3.17699,1,0
obs2,proficio,tex,mid,present,0.636915,1,1
obs2,proficio,tex,hard,present,1.95243,1,1
obs4,proficio,conj,easy,present,3.415,0,0
obs4,proficio,conj,easy,absent,1.859,1,0
obs4,proficio,conj,mid,absent,2.745,1,0
obs4,proficio,conj,hard,present,3.724,1,1
obs4,proficio,conj,mid,absent,1.878,1,0
obs4,proficio,conj,mid,absent,1.512,1,0
obs4,proficio,conj,hard,absent,2.092,1,0
obs4,proficio,conj,hard,absent,1.352,1,0
obs4,proficio,conj,mid,absent,1.492,1,0
obs4,proficio,conj,easy,absent,0.795,1,0
obs4,proficio,conj,easy,absent,0.664,1,0
obs4,proficio,conj,hard,present,2.937,1,1
obs4,proficio,conj,easy,absent,1.388,1,0
obs4,proficio,conj,mid,absent,1.579,1,0
obs4,proficio,conj,hard,absent,1.281,1,0
obs4,proficio,conj,easy,absent,0.867,1,0
obs4,proficio,conj,easy,present,4.229,1,1
obs4,proficio,conj,hard,present,1.298,0,0
obs4,proficio,conj,hard,present,2.945,1,1
obs4,proficio,conj,easy,present,3.55,1,1
obs4,proficio,conj,easy,absent,1.804,1,0
obs4,proficio,conj,easy,present,3.713,1,1
obs4,proficio,conj,hard,present,5.459,1,1
obs4,proficio,conj,easy,present,2.334,1,1
obs4,proficio,conj,hard,absent,1.807,1,0
obs4,proficio,conj,easy,absent,5.354,1,0
obs4,proficio,conj,mid,absent,1.159,1,0
obs4,proficio,conj,hard,present,1.59,1,1
obs4,proficio,conj,easy,absent,1.186,1,0
obs4,proficio,conj,easy,present,7.826,1,1
obs4,proficio,conj,easy,absent,1.546,1,0
obs4,proficio,conj,mid,present,2.158,1,1
obs4,proficio,conj,mid,present,1.946,1,1
obs4,proficio,conj,mid,present,1.266,1,1
obs4,proficio,conj,easy,present,1.844,1,1
obs4,proficio,conj,easy,present,2.267,1,1
obs4,proficio,conj,hard,absent,1.377,1,0
obs4,proficio,conj,mid,present,5.2,1,1
obs4,proficio,conj,mid,absent,1.44,1,0
obs4,proficio,conj,hard,present,0.91,1,1
obs4,proficio,conj,hard,absent,0.934,1,0
obs4,proficio,conj,hard,present,0.988,1,1
obs4,proficio,conj,easy,present,2.653,1,1
obs4,proficio,conj,easy,present,2.098,1,1
obs4,proficio,conj,hard,absent,1.443,1,0
obs4,proficio,conj,easy,absent,2.066,1,0
obs4,proficio,conj,hard,absent,1.637,1,0
obs4,proficio,conj,mid,present,1.236,1,1
obs4,proficio,conj,hard,present,0.857,1,1
obs4,proficio,conj,hard,absent,4.038,1,0
obs4,proficio,conj,hard,present,1.265,1,1
obs4,proficio,conj,easy,absent,4.174,1,0
obs4,proficio,conj,easy,present,1.601,1,1
obs4,proficio,conj,easy,present,2.161,1,1
obs4,proficio,conj,hard,absent,1.09,1,0
obs4,proficio,conj,mid,absent,0.883,1,0
obs4,proficio,conj,easy,absent,0.812,1,0
obs4,proficio,conj,easy,present,1.484,1,1
obs4,proficio,conj,easy,absent,1.508,1,0
obs4,proficio,conj,mid,absent,1.582,1,0
obs4,proficio,conj,hard,present,2.044,1,1
obs4,proficio,conj,hard,absent,2.214,1,0
obs4,proficio,conj,mid,present,1.845,1,1
obs4,proficio,conj,easy,absent,0.809,1,0
obs4,proficio,conj,easy,present,1.415,1,1
obs4,proficio,conj,mid,absent,1.39,1,0
obs4,proficio,conj,easy,absent,2.669,1,0
obs4,proficio,conj,mid,absent,1.028,1,0
obs4,proficio,conj,easy,present,0.918,1,1
obs4,proficio,conj,mid,present,0.795,0,0
obs4,proficio,conj,mid,absent,4.572,1,0
obs4,proficio,conj,mid,present,1.925,1,1
obs4,proficio,conj,mid,present,5.996,1,1
obs4,proficio,conj,easy,present,2.351,1,1
obs4,proficio,conj,easy,absent,1.039,1,0
obs4,proficio,conj,hard,present,1.786,1,1
obs4,proficio,conj,hard,present,1.776,1,1
obs4,proficio,conj,hard,absent,1.142,1,0
obs4,proficio,conj,hard,absent,1.072,1,0
obs4,proficio,conj,mid,absent,1.29,1,0
obs4,proficio,conj,easy,present,1.423,1,1
obs4,proficio,conj,mid,present,1.95,1,1
obs4,proficio,conj,mid,absent,3.832,1,0
obs4,proficio,conj,hard,present,3.314,1,1
obs4,proficio,conj,easy,present,1.871,1,1
obs4,proficio,conj,easy,absent,0.913,1,0
obs4,proficio,conj,easy,absent,0.781,1,0
obs4,proficio,conj,easy,present,1.275,1,1
obs4,proficio,conj,easy,absent,1.607,1,0
obs4,proficio,conj,easy,present,1.368,1,1
obs4,proficio,conj,mid,absent,1.342,1,0
obs4,proficio,conj,mid,absent,0.811,1,0
obs4,proficio,conj,mid,absent,0.813,1,0
obs4,proficio,conj,hard,present,1.339,1,1
obs4,proficio,conj,easy,present,2.217,1,1
obs4,proficio,conj,mid,absent,1.613,1,0
obs4,proficio,conj,mid,present,2.049,1,1
obs4,proficio,conj,mid,present,1.349,1,1
obs4,proficio,conj,mid,absent,1.146,1,0
obs4,proficio,conj,hard,absent,1.155,1,0
obs4,proficio,conj,mid,absent,0.931,1,0
obs4,proficio,conj,mid,present,2.209,1,1
obs4,proficio,conj,mid,present,2.224,1,1
obs4,proficio,conj,mid,present,2.186,1,1
obs4,proficio,conj,hard,absent,4.257,1,0
obs4,proficio,conj,mid,present,1.871,1,1
obs4,proficio,conj,easy,present,2.116,1,1
obs4,proficio,conj,easy,absent,2.009,1,0
obs4,proficio,conj,mid,absent,4.937,1,0
obs4,proficio,conj,mid,present,2.004,0,0
obs4,proficio,conj,mid,present,1.822,1,1
obs4,proficio,conj,mid,present,2,1,1
obs4,proficio,conj,mid,present,2.393,0,0
obs4,proficio,conj,easy,present,2.994,1,1
obs4,proficio,conj,easy,absent,1.1,1,0
obs4,proficio,conj,easy,absent,0.917,1,0
obs4,proficio,conj,hard,absent,1.032,1,0
obs4,proficio,conj,hard,present,1.086,1,1
obs4,proficio,conj,mid,absent,0.873,1,0
obs4,proficio,conj,mid,absent,1.81,1,0
obs4,proficio,conj,hard,present,4.363,1,1
obs4,proficio,conj,mid,present,1.77,1,1
obs4,proficio,conj,hard,present,1.227,1,1
obs4,proficio,conj,hard,present,1.465,1,1
obs4,proficio,conj,mid,present,0.863,1,1
obs4,proficio,conj,hard,absent,1.056,1,0
obs4,proficio,conj,easy,absent,0.683,1,0
obs4,proficio,conj,easy,present,1.764,1,1
obs4,proficio,conj,hard,present,2.174,1,1
obs4,proficio,conj,mid,present,0.86,1,1
obs4,proficio,conj,hard,absent,1.395,1,0
obs4,proficio,conj,mid,absent,0.835,1,0
obs4,proficio,conj,hard,absent,1.028,1,0
