key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_14.keys,key_resp_14.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_12.keys,key_resp_12.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,ImageFile,targPres,correctAns,difficulty,targetName,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,stimExample,posit,size,stimSize,practiceFile,tarPos,numDist,key_resp_15.keys,key_resp_15.rt
,,,,,,,,,,,,,,,,p,1,3.788,,,,,,,,tex_hard_TP/1.6_r=50_phi=135_seed=1.png,1,p,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.416,0,141,141,55,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.318,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.45,0,142,142,85,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.864,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.506,0,143,143,101,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.833,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.436,0,144,144,127,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.167,,,,,,,,tex_mid_TA/1.65_r=TA_seed=2.png,0,a,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.45,0,145,145,94,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.833,,,,,,,,tex_easy_TP/1.7_r=250_phi=90_seed=3.png,1,p,easy,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.469,0,146,146,20,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.438,,,,,,,,tex_mid_TP/1.65_r=250_phi=45_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.458,0,147,147,65,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,4.17,,,,,,,,tex_mid_TP/1.65_r=450_phi=90_seed=2.png,1,p,mid,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,3.49,0,148,148,77,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,7.348,,,,,,,,tex_hard_TA/1.6_r=TA_seed=1.png,0,a,hard,texture,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.444,0,149,149,137,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,,,,,,,,0,0,0,1,1,condText.xlsx,texture,Look for a circular shape and indicate if it is present or absent in the array. If it is present press 'p' and if absent press 'a'. Press SPACE to start.,texture_example.jpg,,,,egText.xlsx,,,,
,,,,,,,,,,,,space,19.245,space,22.11,p,1,15.714,space,0.882,0,0,0,11,1,line_mid_TP/9_3_1.1424_none_left_col_10_row_8.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,24.146,space,0.917,0,1,1,8,1,line_mid_TA/10_1_NaN_none_absent.jpg,0,a,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,23.934,space,1.383,0,2,2,10,1,line_mid_TP/9_2_1.1424_none_right_col_20_row_1.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,37.065,space,1.242,0,3,3,6,1,line_hard_TP/10_1_2.0944_none_left_col_10_row_11.jpg,1,p,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,6.896,space,1.47,0,4,4,5,1,line_hard_TA/11_3_NaN_none_absent.jpg,0,a,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,34.766,space,0.629,0,5,5,1,1,line_easy_TA/11_1_NaN_all_absent.jpg,0,a,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,3.723,space,0.95,0,6,6,3,1,line_easy_TP/11_2_0.5236_all_right_col_14_row_9.jpg,1,p,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,3.284,space,1.353,0,7,7,4,1,line_hard_TA/10_4_NaN_none_absent.jpg,0,a,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,29.044,space,0.481,0,8,8,0,1,line_easy_TA/10_3_NaN_all_absent.jpg,0,a,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.815,space,0.518,0,9,9,2,1,line_easy_TP/10_2_0.5236_all_right_col_18_row_7.jpg,1,p,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.87,space,0.62,0,10,10,7,1,line_hard_TP/11_4_2.0944_none_right_col_18_row_11.jpg,1,p,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,16.667,space,0.523,0,11,11,9,1,line_mid_TA/10_2_NaN_none_absent.jpg,0,a,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.032,,,,,,,,line_easy_TP/4_1_0.5236_all_left_col_6_row_4.jpg,1,p,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,space,3.77,space,0.619,0,0,0,49,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,24.583,,,,,,,,line_hard_TP/20_3_2.0944_none_left_col_7_row_13.jpg,1,p,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.589,0,1,1,90,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.101,,,,,,,,line_easy_TP/10_2_0.5236_all_right_col_18_row_7.jpg,1,p,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.516,0,2,2,2,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.196,,,,,,,,line_hard_TP/19_4_2.0944_none_right_col_16_row_3.jpg,1,p,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.537,0,3,3,89,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,7.654,,,,,,,,line_easy_TA/19_2_NaN_all_absent.jpg,0,a,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.485,0,4,4,18,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,17.717,,,,,,,,line_mid_TP/1_4_1.1424_none_left_col_7_row_9.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.555,0,5,5,129,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,9.034,,,,,,,,line_easy_TA/2_3_NaN_all_absent.jpg,0,a,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.463,0,6,6,23,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.671,,,,,,,,line_easy_TP/5_1_0.5236_all_left_col_5_row_3.jpg,1,p,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.639,0,7,7,50,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,19.236,,,,,,,,line_hard_TA/15_4_NaN_none_absent.jpg,0,a,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,1.121,0,8,8,63,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,0,45.912,,,,,,,,line_hard_TA/14_2_NaN_none_absent.jpg,0,a,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,11.138,0,9,9,60,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,35.259,,,,,,,,line_hard_TA/15_1_NaN_none_absent.jpg,0,a,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.548,0,10,10,61,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,16.963,,,,,,,,line_mid_TA/12_1_NaN_all_absent.jpg,0,a,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.484,0,11,11,109,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,10.323,,,,,,,,line_mid_TA/3_3_NaN_all_absent.jpg,0,a,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.517,0,12,12,115,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,20.93,,,,,,,,line_mid_TP/2_3_1.1424_none_right_col_21_row_15.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.62,0,13,13,132,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,9.816,,,,,,,,line_easy_TA/21_4_NaN_all_absent.jpg,0,a,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.503,0,14,14,21,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,3.5,,,,,,,,line_mid_TP/8_1_1.1424_none_left_col_6_row_14.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.634,0,15,15,148,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.674,,,,,,,,line_easy_TA/11_1_NaN_all_absent.jpg,0,a,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.533,0,16,16,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,24.764,,,,,,,,line_hard_TA/1_4_NaN_none_absent.jpg,0,a,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.672,0,17,17,67,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,3.349,,,,,,,,line_mid_TP/4_3_1.7453_all_left_col_9_row_4.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.421,0,18,18,136,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,3.715,,,,,,,,line_easy_TP/1_0_0.5236_all_left_col_2_row_16.jpg,1,p,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.352,0,19,19,43,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,29.024,,,,,,,,line_hard_TP/20_4_2.0944_none_left_col_9_row_16.jpg,1,p,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,2.121,0,20,20,91,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,29.795,,,,,,,,line_mid_TA/1_2_NaN_all_absent.jpg,0,a,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.59,0,21,21,110,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,16.264,,,,,,,,line_hard_TA/3_2_NaN_none_absent.jpg,0,a,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.49,0,22,22,76,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,5.94,,,,,,,,line_easy_TA/3_1_NaN_all_absent.jpg,0,a,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.586,0,23,23,26,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,12.976,,,,,,,,line_mid_TA/2_2_NaN_none_absent.jpg,0,a,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.554,0,24,24,112,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,6.303,,,,,,,,line_easy_TA/23_4_NaN_all_absent.jpg,0,a,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.552,0,25,25,22,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.934,,,,,,,,line_easy_TP/8_1_0.5236_all_right_col_14_row_4.jpg,1,p,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.44,0,26,26,55,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,13.306,,,,,,,,line_hard_TA/11_3_NaN_none_absent.jpg,0,a,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.484,0,27,27,5,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,9.96,,,,,,,,line_hard_TA/20_2_NaN_none_absent.jpg,0,a,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.489,0,28,28,69,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,7.961,,,,,,,,line_mid_TP/4_1_1.7453_all_left_col_4_row_6.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.388,0,29,29,135,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,13.366,,,,,,,,line_mid_TA/11_2_NaN_all_absent.jpg,0,a,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.471,0,30,30,106,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.581,,,,,,,,line_easy_TA/2_4_NaN_all_absent.jpg,0,a,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.504,0,31,31,24,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.412,,,,,,,,line_mid_TP/2_4_1.1424_none_right_col_18_row_13.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.368,0,32,32,133,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,15.024,,,,,,,,line_hard_TP/21_3_2.0944_none_right_col_15_row_13.jpg,1,p,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,1.848,0,33,33,92,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,7.255,,,,,,,,line_easy_TA/3_4_NaN_all_absent.jpg,0,a,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,1.56,0,34,34,27,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,12.729,,,,,,,,line_mid_TA/4_0_NaN_none_absent.jpg,0,a,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.421,0,35,35,117,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.398,,,,,,,,line_mid_TP/6_0_1.1424_none_left_col_8_row_9.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.485,0,36,36,141,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.965,,,,,,,,line_easy_TP/13_3_0.5236_all_left_col_4_row_12.jpg,1,p,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.421,0,37,37,36,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,13.68,,,,,,,,line_hard_TP/10_1_2.0944_none_left_col_10_row_11.jpg,1,p,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,2.501,0,38,38,6,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,19.55,,,,,,,,line_mid_TP/2_1_1.7453_all_right_col_14_row_16.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,3.492,0,39,39,131,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,10.481,,,,,,,,line_hard_TP/12_2_2.0944_none_right_col_13_row_8.jpg,1,p,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.687,0,40,40,81,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.21,,,,,,,,line_easy_TA/4_3_NaN_all_absent.jpg,0,a,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.861,0,41,41,28,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,15.938,,,,,,,,line_hard_TA/4_2_NaN_none_absent.jpg,0,a,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.784,0,42,42,78,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.782,,,,,,,,line_mid_TP/5_2_1.1424_none_right_col_17_row_9.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.489,0,43,43,140,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,8.468,,,,,,,,line_hard_TA/23_2_NaN_none_absent.jpg,0,a,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.452,0,44,44,74,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,7.119,,,,,,,,line_mid_TP/7_3_1.7453_all_right_col_15_row_2.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,3.153,0,45,45,146,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,8.409,,,,,,,,line_mid_TA/11_1_NaN_none_absent.jpg,0,a,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.566,0,46,46,105,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,8.757,,,,,,,,line_hard_TA/22_1_NaN_none_absent.jpg,0,a,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.43,0,47,47,70,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.11,,,,,,,,line_easy_TP/14_4_0.5236_all_left_col_10_row_13.jpg,1,p,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.454,0,48,48,38,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.936,,,,,,,,line_easy_TP/6_4_0.5236_all_right_col_18_row_7.jpg,1,p,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.358,0,49,49,52,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.812,,,,,,,,line_mid_TP/9_1_1.7453_all_left_col_4_row_15.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.386,0,50,50,149,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,4.044,,,,,,,,line_easy_TA/5_4_NaN_all_absent.jpg,0,a,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.485,0,51,51,31,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.467,,,,,,,,line_easy_TP/19_1_0.5236_all_left_col_6_row_1.jpg,1,p,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.55,0,52,52,41,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,2.135,,,,,,,,line_mid_TP/6_3_1.7453_all_right_col_13_row_7.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.408,0,53,53,143,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,9.928,,,,,,,,line_hard_TP/18_1_2.0944_none_left_col_4_row_3.jpg,1,p,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,2.789,0,54,54,87,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,4.094,,,,,,,,line_hard_TP/14_1_2.0944_none_right_col_15_row_6.jpg,1,p,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.437,0,55,55,83,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.751,,,,,,,,line_easy_TP/19_3_0.5236_all_right_col_17_row_3.jpg,1,p,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.423,0,56,56,42,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,0,21.708,,,,,,,,line_hard_TP/14_3_2.0944_none_right_col_19_row_11.jpg,1,p,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,2.282,0,57,57,84,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,5.282,,,,,,,,line_mid_TP/6_4_1.7453_all_left_col_6_row_5.jpg,1,p,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.501,0,58,58,144,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,17.739,,,,,,,,line_hard_TP/9_3_2.0944_none_right_col_16_row_16.jpg,1,p,hard,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.452,0,59,59,103,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,8.816,,,,,,,,line_mid_TA/5_3_NaN_none_absent.jpg,0,a,mid,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.489,0,60,60,119,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,3.845,,,,,,,,line_easy_TA/5_2_NaN_all_absent.jpg,0,a,easy,line,60245c7c3df42d131232cedb,50,female,2021-05-03_11h56.27.782,search_v5,2021.1.2,Win32,60.0240096,,,space,0.517,0,61,61,30,1,,,,,,,,,,,,,,,,,
