key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ImageFile,tarPos,tarSize,targPres,numDist,targetName,correctAns,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,fbclid,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,colTarget,sizeTarg,posit
,,,,,,,,,,,,,,p,1,0.60998,space,0.272535,0,106,106,64,1,9_dist_red/trial15.png,,,1,9,redHorizontal,p,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.52618,space,0.13476,0,107,107,107,1,0_targ_1_dist_red/trial8.png,,,0,1,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.613815,space,0.151115,0,108,108,101,1,0_targ_1_dist_red/trial2.png,,,0,1,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.61442,space,0.159685,0,109,109,122,1,0_targ_1_dist_red/trial23.png,,,0,1,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.73666,space,0.13773,0,110,110,195,1,0_targ_16_dist_red/trial21.png,,,0,16,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.708355,space,0.21715,0,111,111,51,1,9_dist_red/trial2.png,,,1,9,redHorizontal,p,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.688035,space,0.166665,0,112,112,155,1,0_targ_10_dist_red/trial6.png,,,0,10,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.501915,space,0.219225,0,113,113,17,1,0_dist_red/trial18.png,,,1,0,redHorizontal,p,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,0,0.49552,space,0.4208,0,114,114,63,1,9_dist_red/trial14.png,,,1,9,redHorizontal,p,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.0566,space,0.151025,0,115,115,112,1,0_targ_1_dist_red/trial13.png,,,0,1,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.490875,space,0.28471,0,116,116,31,1,3_dist_red/trial7.png,,,1,3,redHorizontal,p,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.52678,space,0.21712,0,117,117,68,1,9_dist_red/trial19.png,,,1,9,redHorizontal,p,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.7492,space,0.1861,0,118,118,193,1,0_targ_16_dist_red/trial19.png,,,0,16,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.80808,space,0.206045,0,119,119,176,1,0_targ_16_dist_red/trial2.png,,,0,16,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.718485,space,0.22511,0,120,120,90,1,15_dist_red/trial16.png,,,1,15,redHorizontal,p,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.84198,space,0.11906,0,121,121,147,1,0_targ_4_dist_red/trial23.png,,,0,4,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.52565,space,0.228245,0,122,122,14,1,0_dist_red/trial15.png,,,1,0,redHorizontal,p,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.514025,space,0.123905,0,123,123,149,1,0_targ_4_dist_red/trial25.png,,,0,4,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,1.06876,space,0.142765,0,124,124,183,1,0_targ_16_dist_red/trial9.png,,,0,16,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.62749,space,0.17396,0,125,125,117,1,0_targ_1_dist_red/trial18.png,,,0,1,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.66244,space,0.20343,0,126,126,96,1,15_dist_red/trial22.png,,,1,15,redHorizontal,p,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.57347,space,0.161405,0,127,127,126,1,0_targ_4_dist_red/trial2.png,,,0,4,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,a,1,0.640545,space,0.218795,0,128,128,108,1,0_targ_1_dist_red/trial9.png,,,0,1,redHorizontal,a,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
,,,,,,,,,,,,,,p,1,0.618265,space,0.23387,0,129,129,99,1,15_dist_red/trial25.png,,,1,15,redHorizontal,p,Nathan Crush,20,male,2021-02-21_19h45.37.744,exp11,2020.2.6,Win32,60,IwAR2ROE_9iU5tOZlHgHT14sQTTjUFnzTcwF_sE5tC8QPUC4F-ZeIiKyrh7Uw,,,,,,,,,,,
