29.4981 	EXP 	image_3: autoDraw = True
29.4981 	EXP 	background: autoDraw = True
30.4664 	DATA 	Mouse: Left button down, pos=(1216,415)
30.4825 	EXP 	image_3: autoDraw = False
30.4825 	EXP 	background: autoDraw = False
30.4825 	EXP 	text_3: text = 'Your answer was correct.'
30.4825 	EXP 	text_3: autoDraw = True
30.6367 	DATA 	Mouse:  Left button up, pos=(1216,415)
31.3894 	EXP 	New trial (rep=0, index=8): OrderedDict([('ImageFile', '3_dist_red/trial14.png'), ('tarPos', [0, 8])])
31.4759 	EXP 	window1: mouseVisible = False
31.5096 	DATA 	Keypress: space
31.5501 	EXP 	text_3: autoDraw = False
31.5501 	EXP 	image: image = '3_dist_red/trial14.png'
31.5501 	EXP 	image_2: pos = array([0., 8.])
31.5501 	EXP 	image_2: image = '3_dist_red/trial14.png'
31.5501 	EXP 	image: autoDraw = True
31.5501 	EXP 	image_2: autoDraw = True
32.2611 	EXP 	window1: mouseVisible = True
32.2937 	DATA 	Keypress: space
32.3676 	EXP 	image: autoDraw = False
32.3676 	EXP 	image_2: autoDraw = False
32.3676 	EXP 	image_3: pos = array([0., 8.])
32.3676 	EXP 	image_3: image = '3_dist_red/trial14.png'
32.3676 	EXP 	background: image = '3_dist_red/trial14.png'
32.3676 	EXP 	image_3: autoDraw = True
32.3676 	EXP 	background: autoDraw = True
33.0857 	DATA 	Mouse: Left button down, pos=(954,791)
33.1018 	EXP 	image_3: autoDraw = False
33.1018 	EXP 	background: autoDraw = False
33.1018 	EXP 	text_3: text = 'Your answer was correct.'
33.1018 	EXP 	text_3: autoDraw = True
33.2224 	DATA 	Mouse:  Left button up, pos=(954,791)
33.8924 	EXP 	New trial (rep=0, index=9): OrderedDict([('ImageFile', '3_dist_red/trial13.png'), ('tarPos', [-4, 4])])
33.9908 	EXP 	window1: mouseVisible = False
34.0247 	DATA 	Keypress: space
34.0524 	EXP 	text_3: autoDraw = False
34.0524 	EXP 	image: image = '3_dist_red/trial13.png'
34.0524 	EXP 	image_2: pos = array([-4.,  4.])
34.0524 	EXP 	image_2: image = '3_dist_red/trial13.png'
34.0524 	EXP 	image: autoDraw = True
34.0524 	EXP 	image_2: autoDraw = True
34.6415 	DATA 	Keypress: space
34.7146 	EXP 	window1: mouseVisible = True
34.8200 	EXP 	image: autoDraw = False
34.8200 	EXP 	image_2: autoDraw = False
34.8200 	EXP 	image_3: pos = array([-4.,  4.])
34.8200 	EXP 	image_3: image = '3_dist_red/trial13.png'
34.8200 	EXP 	background: image = '3_dist_red/trial13.png'
34.8200 	EXP 	image_3: autoDraw = True
34.8200 	EXP 	background: autoDraw = True
35.4713 	DATA 	Mouse: Left button down, pos=(841,673)
35.4874 	EXP 	image_3: autoDraw = False
35.4874 	EXP 	background: autoDraw = False
35.4874 	EXP 	text_3: text = 'Your answer was correct.'
35.4874 	EXP 	text_3: autoDraw = True
35.6081 	DATA 	Mouse:  Left button up, pos=(841,673)
36.2781 	EXP 	New trial (rep=0, index=10): OrderedDict([('ImageFile', '0_dist_red/trial7.png'), ('tarPos', [0, 0])])
36.3658 	EXP 	window1: mouseVisible = False
36.3996 	DATA 	Keypress: space
36.4382 	EXP 	text_3: autoDraw = False
36.4382 	EXP 	image: image = '0_dist_red/trial7.png'
36.4382 	EXP 	image_2: pos = array([0., 0.])
36.4382 	EXP 	image_2: image = '0_dist_red/trial7.png'
36.4382 	EXP 	image: autoDraw = True
36.4382 	EXP 	image_2: autoDraw = True
37.1765 	DATA 	Keypress: space
37.2489 	EXP 	window1: mouseVisible = True
37.3559 	EXP 	image: autoDraw = False
37.3559 	EXP 	image_2: autoDraw = False
37.3559 	EXP 	image_3: pos = array([0., 0.])
37.3559 	EXP 	image_3: image = '0_dist_red/trial7.png'
37.3559 	EXP 	background: image = '0_dist_red/trial7.png'
37.3559 	EXP 	image_3: autoDraw = True
37.3559 	EXP 	background: autoDraw = True
37.8068 	DATA 	Mouse: Left button down, pos=(978,542)
37.8230 	EXP 	image_3: autoDraw = False
37.8230 	EXP 	background: autoDraw = False
37.8230 	EXP 	text_3: text = 'Your answer was correct.'
37.8230 	EXP 	text_3: autoDraw = True
37.9269 	DATA 	Mouse:  Left button up, pos=(978,542)
38.4970 	EXP 	New trial (rep=0, index=11): OrderedDict([('ImageFile', '15_dist_red/trial18.png'), ('tarPos', [0, 8])])
38.5855 	EXP 	window1: mouseVisible = False
38.6189 	DATA 	Keypress: space
38.6572 	EXP 	text_3: autoDraw = False
38.6572 	EXP 	image: image = '15_dist_red/trial18.png'
38.6572 	EXP 	image_2: pos = array([0., 8.])
38.6572 	EXP 	image_2: image = '15_dist_red/trial18.png'
38.6572 	EXP 	image: autoDraw = True
38.6572 	EXP 	image_2: autoDraw = True
39.3296 	DATA 	Keypress: space
39.4016 	EXP 	window1: mouseVisible = True
39.5080 	EXP 	image: autoDraw = False
39.5080 	EXP 	image_2: autoDraw = False
39.5080 	EXP 	image_3: pos = array([0., 8.])
39.5080 	EXP 	image_3: image = '15_dist_red/trial18.png'
39.5080 	EXP 	background: image = '15_dist_red/trial18.png'
39.5080 	EXP 	image_3: autoDraw = True
39.5080 	EXP 	background: autoDraw = True
40.1929 	DATA 	Mouse: Left button down, pos=(948,798)
40.2088 	EXP 	image_3: autoDraw = False
40.2088 	EXP 	background: autoDraw = False
40.2088 	EXP 	text_3: text = 'Your answer was correct.'
40.2088 	EXP 	text_3: autoDraw = True
40.2967 	DATA 	Mouse:  Left button up, pos=(948,798)
40.8654 	DATA 	Keypress: space
40.8820 	EXP 	New trial (rep=0, index=12): OrderedDict([('ImageFile', '3_dist_red/trial10.png'), ('tarPos', [8, 4])])
40.9808 	EXP 	window1: mouseVisible = False
41.0429 	EXP 	text_3: autoDraw = False
41.0429 	EXP 	image: image = '3_dist_red/trial10.png'
41.0429 	EXP 	image_2: pos = array([8., 4.])
41.0429 	EXP 	image_2: image = '3_dist_red/trial10.png'
41.0429 	EXP 	image: autoDraw = True
41.0429 	EXP 	image_2: autoDraw = True
41.7064 	EXP 	window1: mouseVisible = True
41.7392 	DATA 	Keypress: space
41.8103 	EXP 	image: autoDraw = False
41.8103 	EXP 	image_2: autoDraw = False
41.8103 	EXP 	image_3: pos = array([8., 4.])
41.8103 	EXP 	image_3: image = '3_dist_red/trial10.png'
41.8103 	EXP 	background: image = '3_dist_red/trial10.png'
41.8103 	EXP 	image_3: autoDraw = True
41.8103 	EXP 	background: autoDraw = True
42.7618 	DATA 	Mouse: Left button down, pos=(1214,669)
42.7779 	EXP 	image_3: autoDraw = False
42.7779 	EXP 	background: autoDraw = False
42.7779 	EXP 	text_3: text = 'Your answer was correct.'
42.7779 	EXP 	text_3: autoDraw = True
42.9151 	DATA 	Mouse:  Left button up, pos=(1214,669)
43.5349 	EXP 	New trial (rep=0, index=13): OrderedDict([('ImageFile', '9_dist_red/trial4.png'), ('tarPos', [-4, 0])])
43.6249 	EXP 	window1: mouseVisible = False
43.6580 	DATA 	Keypress: space
43.6954 	EXP 	text_3: autoDraw = False
43.6954 	EXP 	image: image = '9_dist_red/trial4.png'
43.6954 	EXP 	image_2: pos = array([-4.,  0.])
43.6954 	EXP 	image_2: image = '9_dist_red/trial4.png'
43.6954 	EXP 	image: autoDraw = True
43.6954 	EXP 	image_2: autoDraw = True
45.2178 	DATA 	Keypress: space
45.2954 	EXP 	window1: mouseVisible = True
45.3970 	EXP 	image: autoDraw = False
45.3970 	EXP 	image_2: autoDraw = False
45.3970 	EXP 	image_3: pos = array([-4.,  0.])
45.3970 	EXP 	image_3: image = '9_dist_red/trial4.png'
45.3970 	EXP 	background: image = '9_dist_red/trial4.png'
45.3970 	EXP 	image_3: autoDraw = True
45.3970 	EXP 	background: autoDraw = True
46.3820 	DATA 	Mouse: Left button down, pos=(850,543)
46.3982 	EXP 	image_3: autoDraw = False
46.3982 	EXP 	background: autoDraw = False
46.3982 	EXP 	text_3: text = 'Your answer was correct.'
46.3982 	EXP 	text_3: autoDraw = True
46.5190 	DATA 	Mouse:  Left button up, pos=(850,543)
47.2556 	EXP 	New trial (rep=0, index=14): OrderedDict([('ImageFile', '0_dist_red/trial4.png'), ('tarPos', [0, -4])])
47.3447 	EXP 	window1: mouseVisible = False
47.3780 	DATA 	Keypress: space
47.4157 	EXP 	text_3: autoDraw = False
47.4157 	EXP 	image: image = '0_dist_red/trial4.png'
47.4157 	EXP 	image_2: pos = array([ 0., -4.])
47.4157 	EXP 	image_2: image = '0_dist_red/trial4.png'
47.4157 	EXP 	image: autoDraw = True
47.4157 	EXP 	image_2: autoDraw = True
48.0765 	EXP 	window1: mouseVisible = True
48.1092 	DATA 	Keypress: space
48.1832 	EXP 	image: autoDraw = False
